"id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","yr_built","zipcode","lat","long"
"3262301355","20140725T000000","  1,320,000 ","3","2.75","2680","20104","1","No","No View","Very Good","9","1964","98039","47.6304","-122.234"
"8081020330","20140729T000000","  1,320,000 ","4","3.25","3470","11843","1","No","Good","Average","11","1989","98006","47.5513","-122.135"
"7237500590","20141117T000000","  1,320,000 ","4","5.25","6110","10369","2","No","No View","Average","11","2005","98059","47.5285","-122.135"
"1860600535","20141220T000000","  1,320,000 ","4","3","2120","3600","2","No","Good","Good","8","1908","98119","47.6344","-122.369"
"6137500310","20150213T000000","  1,315,000 ","5","4","4420","36342","2","No","No View","Very Good","10","1982","98007","47.6468","-122.151"
"9533600100","20141208T000000","  1,315,000 ","4","3","2860","10292","1","No","No View","Good","8","1953","98004","47.6286","-122.206"
"1337300070","20140924T000000","  1,315,000 ","4","2.25","3180","6105","2","No","No View","Average","10","1905","98112","47.6255","-122.314"
"3856900507","20140512T000000","  1,315,000 ","4","3.5","3460","3997","2","No","No View","Average","10","2004","98103","47.6718","-122.329"
"2397100975","20150220T000000","  1,313,000 ","6","3","2980","7200","1.5","No","Average","Average","8","1911","98119","47.6366","-122.362"
"4221900305","20150121T000000","  1,312,000 ","3","3.25","4030","6300","2","No","No View","Average","10","2006","98105","47.6664","-122.276"
"9550202140","20141117T000000","  1,311,000 ","4","3.75","3490","5625","2","No","No View","Average","9","2014","98103","47.6685","-122.332"
"3459600440","20141125T000000","  1,310,000 ","5","3","3650","16600","1","No","Good","Good","9","1978","98006","47.56","-122.144"
"9106000005","20150527T000000","  1,310,000 ","4","2.25","3750","5000","2","No","No View","Very Good","8","1924","98115","47.6747","-122.303"
"9273200140","20150121T000000","  1,310,000 ","2","2.25","3950","3938","2","No","Excellent","Average","10","1991","98116","47.5912","-122.384"
"9412400185","20140619T000000","  1,309,500 ","4","4.5","4750","13912","2","No","Average","Average","10","2005","98118","47.5332","-122.265"
"6117500460","20140630T000000","  1,309,500 ","4","2.5","2680","12215","1","Yes","Excellent","Average","9","1956","98166","47.4396","-122.353"
"269001331","20140909T000000","  1,308,000 ","5","2.5","3200","7863","1","No","Good","Very Good","8","1959","98199","47.6398","-122.39"
"3528900086","20140508T000000","  1,307,000 ","5","3.25","2800","3200","1.5","No","No View","Very Good","10","1932","98109","47.6421","-122.35"
"8085400490","20140801T000000","  1,306,000 ","5","2.5","2770","8100","2","No","No View","Average","9","2002","98004","47.6341","-122.208"
"1025039320","20150427T000000","  1,305,000 ","4","3.5","3440","5000","2","No","No View","Average","11","2006","98199","47.6672","-122.409"
"1257200050","20140731T000000","  1,305,000 ","5","3.5","3270","4080","2","No","No View","Average","9","2011","98115","47.6754","-122.327"
"8924100372","20150423T000000","  1,302,000 ","4","3.5","3590","5334","2","No","Average","Average","9","2006","98115","47.6763","-122.267"
"7237550130","20140520T000000","  1,300,000 ","4","3.5","4380","74052","1","No","No View","Average","11","2001","98053","47.6587","-122.009"
"4139910030","20150302T000000","  1,300,000 ","5","2.5","4170","33310","2","No","No View","Good","11","1991","98006","47.5455","-122.126"
"3425059222","20141124T000000","  1,300,000 ","6","3.5","6563","32670","2","No","No View","Average","10","2002","98005","47.6078","-122.157"
"1651800010","20140702T000000","  1,300,000 ","4","1.75","2610","21600","1","No","No View","Good","8","1966","98004","47.6245","-122.227"
"1925059073","20141010T000000","  1,300,000 ","5","1.75","2130","19180","1","No","No View","Average","8","1968","98004","47.638","-122.213"
"7135520300","20150407T000000","  1,300,000 ","3","2.75","4120","16365","1","No","Average","Average","12","1999","98059","47.5265","-122.148"
"9808650060","20150225T000000","  1,300,000 ","3","2","2350","15021","1","No","No View","Good","8","1976","98004","47.6408","-122.219"
"1441600160","20140723T000000","  1,300,000 ","4","3","4120","14021","2","No","No View","Average","11","2005","98075","47.5985","-122.026"
"4441300170","20150112T000000","  1,300,000 ","4","2.5","3110","11857","2","No","Excellent","Average","11","1990","98117","47.6952","-122.402"
"5317100780","20140512T000000","  1,300,000 ","4","3.25","2330","9687","2","No","Good","Average","9","1918","98112","47.6264","-122.283"
"868001790","20150316T000000","  1,300,000 ","3","1","2040","7936","1","No","Good","Very Good","8","1940","98177","47.7028","-122.385"
"1193000390","20140620T000000","  1,300,000 ","5","4","3366","7800","2.5","No","Average","Average","8","1937","98199","47.6466","-122.391"
"8563010130","20140725T000000","  1,300,000 ","3","2.5","3350","7752","1","No","No View","Average","9","2009","98008","47.6263","-122.099"
"269000970","20150402T000000","  1,300,000 ","5","3.75","4450","7680","2","No","No View","Average","9","2010","98199","47.6418","-122.392"
"2770604925","20140715T000000","  1,300,000 ","5","1","1670","6400","1.5","No","No View","Average","8","1919","98119","47.6542","-122.373"
"3629890190","20140606T000000","  1,300,000 ","4","4","4270","6002","2","No","Good","Average","10","2004","98029","47.5443","-121.994"
"6613000140","20141113T000000","  1,300,000 ","3","3.25","3400","5979","2","No","No View","Good","9","1937","98105","47.6585","-122.273"
"1959700445","20140725T000000","  1,300,000 ","4","1.75","4060","5500","2","No","No View","Very Good","9","1924","98102","47.6437","-122.321"
"1732800865","20141002T000000","  1,300,000 ","4","2.5","3470","4160","2","No","No View","Average","9","1927","98119","47.63","-122.363"
"1778500620","20140707T000000","  1,300,000 ","4","2.25","2360","4000","2","No","No View","Average","9","2013","98112","47.6198","-122.289"
"913000315","20140605T000000","  1,300,000 ","6","4.5","3902","3880","3","No","Excellent","Good","9","1977","98116","47.5837","-122.399"
"8895800110","20140805T000000","  1,299,890 ","5","4","3870","5929","2","No","No View","Average","10","2014","98052","47.6965","-122.134"
"2175100205","20150323T000000","  1,298,890 ","5","2.25","2690","10800","1","No","Good","Good","8","1956","98040","47.5821","-122.247"
"191100235","20140603T000000","  1,298,000 ","4","3.5","2790","10125","1.5","No","No View","Very Good","8","1985","98040","47.5651","-122.22"
"1370800825","20140823T000000","  1,298,000 ","4","2.25","2860","5658","2","No","Good","Average","10","1933","98199","47.6395","-122.409"
"9551201585","20140701T000000","  1,297,000 ","6","2.75","2630","9420","2","No","No View","Very Good","9","1900","98103","47.6695","-122.337"
"2954400190","20140624T000000","  1,295,650 ","0","0","4810","28008","2","No","No View","Average","12","1990","98053","47.6642","-122.069"
"1525069134","20150312T000000","  1,295,000 ","4","3.5","3790","90169","2","No","No View","Average","11","1998","98053","47.6587","-122.022"
"7278100515","20140821T000000","  1,295,000 ","2","2.5","2910","19449","2","Yes","Excellent","Very Good","9","1985","98177","47.7729","-122.393"
"1924059254","20150508T000000","  1,295,000 ","5","3.75","3490","15246","1","No","Fair","Good","10","1968","98040","47.5479","-122.212"
"9472200060","20141105T000000","  1,295,000 ","3","2.75","3340","12690","1","No","No View","Average","10","1956","98105","47.6665","-122.27"
"5460500040","20150421T000000","  1,295,000 ","5","4","4440","9270","1","No","No View","Very Good","10","1968","98040","47.5708","-122.212"
"3179100055","20141209T000000","  1,295,000 ","5","3.5","3700","8504","2","No","No View","Average","8","1950","98105","47.669","-122.275"
"1370800680","20150324T000000","  1,295,000 ","3","2.75","3450","5350","1.5","No","Good","Good","9","1925","98199","47.6389","-122.407"
"4217400305","20150331T000000","  1,295,000 ","4","2.5","3070","4000","2","No","No View","Good","8","1940","98105","47.659","-122.281"
"3026059085","20150317T000000","  1,290,000 ","5","3.5","4090","290980","1","No","No View","Average","11","2002","98034","47.7161","-122.219"
"3886903615","20150416T000000","  1,290,000 ","4","2.5","3430","7200","2","No","No View","Average","9","2014","98033","47.6842","-122.196"
"8691440220","20150202T000000","  1,289,990 ","5","4","4360","8030","2","No","No View","Average","10","2015","98075","47.5923","-121.973"
"904000045","20140623T000000","  1,289,000 ","3","2.5","2190","11394","1","No","No View","Average","8","1956","98199","47.6685","-122.409"
"2877104175","20140910T000000","  1,289,000 ","5","3.5","3210","4060","2","No","Average","Average","10","1917","98117","47.6801","-122.357"
"9808640320","20150102T000000","  1,289,000 ","4","3.5","3100","2261","2","No","Average","Average","9","1981","98033","47.6512","-122.202"
"8081030090","20140815T000000","  1,288,000 ","4","3.5","3700","13175","2","No","No View","Good","11","1989","98006","47.5471","-122.133"
"4141010050","20150121T000000","  1,288,000 ","3","2.5","3240","12625","2","No","No View","Average","11","1987","98040","47.5327","-122.232"
"1924059319","20150320T000000","  1,288,000 ","5","4","4050","11358","2","No","No View","Good","10","1980","98040","47.56","-122.225"
"4139490210","20140730T000000","  1,285,000 ","4","3.5","4080","14450","2","No","Average","Average","12","1998","98006","47.5519","-122.106"
"9471200115","20140528T000000","  1,285,000 ","4","2.5","3240","10800","1","No","No View","Average","10","1946","98105","47.6709","-122.262"
"4218400005","20150130T000000","  1,285,000 ","3","2.25","2440","9200","1","No","Fair","Good","8","1950","98105","47.6629","-122.269"
"8156600210","20150326T000000","  1,285,000 ","5","3.5","2980","5100","2","No","No View","Average","10","2015","98115","47.6782","-122.299"
"6788200596","20141016T000000","  1,285,000 ","4","3.5","3440","3800","3","No","No View","Average","9","2014","98112","47.6408","-122.307"
"7237500650","20150213T000000","  1,284,000 ","5","4.25","5040","9466","2","No","No View","Average","11","2004","98059","47.5282","-122.133"
"5482700115","20141020T000000","  1,280,600 ","4","2.5","3560","15450","1","No","Fair","Very Good","8","1977","98040","47.5657","-122.23"
"3303850360","20140625T000000","  1,280,000 ","4","3.5","4660","17398","2","No","Average","Average","11","2003","98006","47.5422","-122.112"
"5423010350","20150210T000000","  1,280,000 ","5","2.5","3400","9500","2","No","Fair","Good","8","1977","98027","47.5645","-122.082"
"8127700390","20141215T000000","  1,280,000 ","4","3.5","4340","5500","2","No","No View","Average","10","2008","98199","47.6427","-122.397"
"9275700016","20140706T000000","  1,280,000 ","4","2.5","3160","4620","1.5","No","Excellent","Average","9","1917","98116","47.5875","-122.382"
"811000055","20140925T000000","  1,280,000 ","4","3","3260","4500","2","No","No View","Average","9","1930","98109","47.6314","-122.353"
"1646502355","20150403T000000","  1,280,000 ","4","3.25","3080","4120","2","No","No View","Average","9","2014","98117","47.6845","-122.359"
"5318100840","20140606T000000","  1,280,000 ","4","3.5","3010","3600","2","No","No View","Average","9","1999","98112","47.6341","-122.284"
"7135520810","20140730T000000","  1,278,000 ","4","4","4390","17832","1","No","No View","Good","11","1994","98059","47.5283","-122.143"
"9253900210","20140707T000000","  1,275,000 ","3","2.5","3870","46609","2","No","Good","Average","9","1997","98008","47.5966","-122.112"
"3425069117","20140828T000000","  1,275,000 ","6","5.25","6160","27490","2","No","No View","Average","11","2007","98074","47.6094","-122.023"
"8651100110","20141209T000000","  1,275,000 ","4","2.5","2720","16454","1","No","Fair","Very Good","9","1963","98040","47.5489","-122.216"
"8894200150","20141217T000000","  1,275,000 ","4","3.5","5844","10766","2","No","Fair","Average","11","2007","98023","47.3293","-122.364"
"1068000559","20141003T000000","  1,275,000 ","4","1.75","3720","8448","1","No","Good","Good","9","1947","98199","47.6425","-122.406"
"1245003268","20141106T000000","  1,275,000 ","4","3.5","3530","8126","2","No","No View","Average","10","2007","98033","47.6847","-122.2"
"2818100060","20140520T000000","  1,275,000 ","4","2","2850","7861","1","No","Excellent","Good","10","1970","98117","47.6995","-122.397"
"9544200422","20140731T000000","  1,274,950 ","4","2.75","3820","8850","2","No","No View","Average","10","2014","98033","47.6506","-122.195"
"1336300610","20150402T000000","  1,272,500 ","4","1.75","2040","5000","2","No","No View","Good","9","1921","98102","47.6279","-122.315"
"1727850340","20140929T000000","  1,272,000 ","4","2.75","3200","13729","2","No","No View","Average","11","1984","98005","47.6402","-122.171"
"4385701285","20141223T000000","  1,272,000 ","4","3.25","3020","4000","1.5","No","No View","Very Good","8","1927","98112","47.6395","-122.279"
"3323500030","20140604T000000","  1,270,000 ","5","2.5","3200","17204","1","No","No View","Average","7","1952","98004","47.6209","-122.222"
"8085400355","20141204T000000","  1,270,000 ","5","3","3950","9520","1","No","No View","Average","9","1953","98004","47.6363","-122.207"
"1424059154","20140516T000000","  1,270,000 ","4","3","5520","8313","2","No","Good","Average","9","2008","98006","47.5655","-122.129"
"1126059201","20150504T000000","  1,268,890 ","5","3.25","4410","35192","2","No","Average","Average","12","1990","98072","47.7522","-122.13"
"7237501380","20150507T000000","  1,267,500 ","4","3.5","4640","13404","2","No","No View","Average","10","2007","98059","47.531","-122.134"
"711000110","20140915T000000","  1,266,520 ","3","2.5","3060","9576","2","No","No View","Average","10","2005","98004","47.5928","-122.199"
"1084000107","20141202T000000","  1,265,000 ","4","2.25","2870","6000","1","No","No View","Very Good","8","1951","98112","47.6362","-122.282"
"4218400175","20150223T000000","  1,265,000 ","3","1.75","2240","5657","1.5","No","Average","Good","8","1941","98105","47.6621","-122.27"
"5351200265","20140911T000000","  1,265,000 ","4","3.25","3640","3604","2","No","Average","Very Good","9","1913","98122","47.6145","-122.284"
"1336300445","20150422T000000","  1,265,000 ","4","3","3130","2646","2.5","No","No View","Very Good","9","1906","98102","47.6272","-122.316"
"2213000030","20140512T000000","  1,264,000 ","4","3.75","3490","9170","2","No","No View","Average","9","2012","98004","47.5991","-122.2"
"7576200012","20140717T000000","  1,262,000 ","2","3","2210","3917","2","No","No View","Average","10","2008","98122","47.6166","-122.291"
